cohort,model,method,ece_mean,ece_std,mce_mean,mce_std,brier_mean,brier_std,n_folds_found,complete
adult,xgb,histbin,0.030629398279539772,0.010218008538719079,0.3016073264180918,0.1763715770369599,0.03965816036183112,0.007677874464854796,3,True
adult,xgb,isotonic,0.030394185806710456,0.014644659888179923,0.38262513279914856,0.22930694890382874,0.03548566830912576,0.007185021681496276,3,True
adult,xgb,beta,0.036627445003374455,0.007063842307975932,0.6235144038995107,0.15828079403947062,0.03128420391691745,0.005086100366320244,3,True
adult,adaboost,raw,0.2748750078672275,0.010852529388290564,0.4492937155043768,0.0013460781456611126,0.11526051026945106,0.002303210974278533,3,True
adult,adaboost,platt,0.20191245620635892,0.008660258174542291,0.47777955155518664,0.04104690964370978,0.08930265101806928,0.0011647681403439876,3,True
adult,adaboost,temperature,0.056912814619451885,0.007918509642153956,0.7160260246330333,0.12416749638118767,0.03786432565850379,0.009477312493007324,3,True
adult,adaboost,histbin,0.011144883485309018,0.0037909396015946735,0.09920634920634923,0.03124606299211039,0.028790949003714966,0.006940441318769093,3,True
adult,adaboost,isotonic,0.019052056677160617,0.00853285556457504,0.1526699578096128,0.0517950102546935,0.026059472061928494,0.007426465554657489,3,True
adult,adaboost,beta,0.040442269010528824,0.011382216170538157,0.6531317957599213,0.16929461114682168,0.029080236084918845,0.007000047210979888,3,True
adult,mlp,raw,0.11379852753788627,0.016977775808853953,0.2742737781380871,0.02813266543029741,0.09125928312576743,0.01843805285195631,3,True
adult,mlp,platt,0.12497593900550145,0.010148601201337829,0.3591567704679373,0.08748326814799821,0.09280634460860869,0.015930918549983804,3,True
adult,mlp,temperature,0.05869547638506636,0.01124039630996356,0.5228907154735684,0.051021205562023025,0.08304659569244155,0.012769021925720528,3,True
adult,mlp,histbin,0.07874782952797137,0.015852806307927497,0.30836940836940846,0.1393506127414125,0.10500807161761588,0.006108695597944023,3,True
adult,mlp,isotonic,0.06236227615392911,0.018668513967753618,0.4717350821009723,0.08892614325574287,0.09112412123058942,0.015342515062527599,3,True
adult,mlp,beta,0.062190967417194674,0.008538113134722592,0.4901279623195525,0.13175605369932264,0.08458361456090775,0.013169915600216459,3,True
